country,country_code,year,Tertiary_Enrollment_Gross,Region,Cluster,Index,Infrastructure,Affordability,Consumer Readiness,Content and Services,Network coverage,Network performance,Spectrum,Mobile data affordability,Handset affordability,Taxation,Mobile Ownership,Basic Skills,Gender Equality,Local Relevance,Online Security,2G Population Coverage,3G Population Coverage,4G Population Coverage,5G Population Coverage,Mobile download speeds,Mobile upload speeds,Mobile latencies,Spectrum assigned in bands below 1GHz,Spectrum assigned in bands between 1-3GHz,Spectrum assigned in bands between 3-6GHz,Spectrum assigned in mmWave bands,Affordability of entry basket (1GB),Affordability of higher basket (5GB),Affordability of entry basket (1GB) for poorest 40%,Affordability of higher basket (5GB) for poorest 40%,Device affordability,Device affordability for poorest 40%,Cost of taxes on mobile data,Cost of taxes on handsets,Cost of sector specific taxes on mobile data,Mobile ownership,Literacy,School Life Expectancy,Gender gap in mobile ownership,Gender gap in mobile internet,Top-Level Domains (TLDs) per person,E-Government Score,Mobile Social Media Penetration,Locally developed apps per person,Digital Language Support,Language accessibility of top ranked apps,Cybersecurity Index,Internet_Use_Share,gov_exp_pct_gdp,lit_rate_adult_pct,pri_comp_rate_pct,pupil_teacher_primary,pupil_teacher_secondary,school_enrol_primary_pct,school_enrol_secondary_pct,school_enrol_tertiary_pct,happiness_rank,happiness_score
Chile,CHL,2016,88.8458862304688,Latin America & Caribbean,Advanced,72.337282155529,64.3209832646015,74.6729929157318,81.6075183283606,69.8557798932245,89.2,42.6024581615036,58.0,67.0524158017745,83.5378937694112,72.1843454362877,62.56,85.8086542758621,96.4539007092199,78.0197248665306,37.2,96.0,95.0,80.0,,21.7107998426708,39.8199151135301,66.27665952831,66.6666666666667,45.0,,,76.4833708393069,76.4833708393069,57.6214607642422,57.6214607642422,93.7547617267379,73.3210258120844,70.1680672268908,46.3849690819724,100.0,62.56,96.5,75.1173085517241,92.9078014184397,100.0,64.9377295609773,77.536,65.8391851566874,78.3308770907634,96.7228325242249,91.0,37.2,83.5586,5.36646986,,98.39784241,18.00111,18.81748,101.5851898,101.4881363,88.84588623,24.0,6.705
Chile,CHL,2017,89.921989440918,Latin America & Caribbean,Advanced,74.589464210839,69.6791055407586,74.978151587819,83.6684252758621,70.8126844160134,93.6,51.5977638518966,58.0,67.768949427196,83.5842568242078,72.1843454362877,65.09,85.9152758275862,100.0,79.3408555200167,36.7,96.0,97.0,89.0,,24.5232230789564,49.6897261555591,80.5803423211743,66.6666666666667,45.0,,,77.1999108526731,77.1999108526731,58.3379880017188,58.3379880017188,93.801131701808,73.3673819466075,70.1680672268908,46.3849690819724,100.0,65.09,96.0,75.8305516551724,100.0,100.0,65.2201355083135,80.433,70.137524579156,80.9072849883892,96.7228325242249,87.0,36.7,82.3275,5.432789803,96.0,98.154953,17.79358,18.36688,101.3962784,102.2948227,89.92198944,20.0,6.65199995040894
Chile,CHL,2018,91.1974792480469,Latin America & Caribbean,Advanced,75.207230709885,71.7496539657183,74.4881867763677,82.2066159731801,72.8155953822141,95.6,54.7741349142958,58.0,77.4492969719866,72.6789972507887,72.1843454362877,67.24,86.0465145862069,93.3333333333333,79.2694942277676,47.0,96.0,97.0,94.0,,25.7891749829187,56.1005915794693,82.4326381804996,66.6666666666667,45.0,,,86.8801541895742,86.8801541895742,68.018439754399,68.018439754399,82.8957592365086,62.4622352650688,70.1680672268908,46.3849690819724,100.0,67.24,96.0,76.0930291724138,100.0,86.6666666666666,65.4762621469088,83.33,68.8907132562902,79.2176632114142,96.7228325242249,88.75,47.0,84.9,5.473060131,,98.15183258,,,101.5380173,103.1730499,91.19747925,25.0,6.476
Chile,CHL,2019,92.0659713745117,Latin America & Caribbean,Advanced,76.085832850082,74.2990142914148,69.0230023951769,85.1124261034483,76.7795083187639,97.0,59.7475357285369,58.0,60.6157617256513,75.8495715441472,72.1843454362877,69.04,86.2972783103448,100.0,81.4956353984549,57.915,99.0,97.0,96.0,,27.8257760343898,68.6265523880064,82.7902787632146,66.6666666666667,45.0,,,73.7931121250667,67.6270895752309,53.6044338760717,47.4384113262358,86.7851055956862,64.9140374926082,70.1680672268908,46.3849690819724,100.0,69.04,96.0,76.5945566206896,100.0,100.0,65.5923870747531,84.31,77.3086974892931,80.4492599040033,96.7228325242249,90.5,57.915,85.0176,5.626309872,,97.44532013,,,101.1932068,104.4057693,92.06597137,26.0,6.444
China,CHN,2015,47.1192619330726,East Asia & Pacific,Advanced,70.6106565119005,68.7018439372967,74.8838039483029,77.3849659426897,62.4407499800293,97.1,49.0355622241942,51.2380952380952,74.3100104857143,66.6744281599717,92.4501424501424,68.5,76.8234293103448,86.8314685177244,65.5009374750367,50.2,99.5,98.0,95.0,,36.8386166863294,47.5347162677655,62.7333537184878,34.2857142857143,76.6666666666667,,,91.3480574529045,73.72708183994,74.8929391314886,57.2719635185241,75.5876172507386,57.7612390692047,100.0,77.3504273504274,100.0,68.5,96.8,56.8468586206897,85.9649122807018,87.698024754747,57.6671854315234,68.7205,41.2790772064437,71.7261350915669,74.4922416658514,95.959595959596,50.2,50.3,4.242012501,,,16.29441,13.81544,97.15444183,,47.43537903,84.0,5.14
China,CHN,2016,49.309077375597,East Asia & Pacific,Advanced,73.8496370545448,74.0793244087709,75.2222789103195,78.9427585683817,67.6141609662076,99.1,60.4792634028795,51.2380952380952,75.7712107828203,66.0594152679073,92.4501424501425,70.72,77.6356074137931,88.472668291352,70.4427012077594,56.3,99.5,99.0,99.0,,45.5876994635745,66.0108739725211,69.839216772543,34.2857142857143,76.6666666666667,,,92.6967955198478,75.0758199068833,76.4666016587573,58.8456260457927,74.850770275998,57.2680602598166,100.0,77.3504273504274,100.0,70.72,96.8,58.4712148275862,89.247311827957,87.698024754747,59.6610409781458,76.812,55.9620663425516,75.3171570522483,74.4922416658514,96.75,56.3,53.2,4.206385136,,,16.54936,13.49871,97.39061737,,49.70835876,83.0,5.245
China,CHN,2017,51.0678812273407,East Asia & Pacific,Advanced,76.4729563903598,78.870643722559,76.0968734638462,82.0602391487797,69.4410921651584,99.1,72.4575616873499,51.2380952380952,77.5253451131769,66.4917673213674,92.4501424501424,73.87,78.4617050689655,93.8490123773735,71.2013652064479,62.4,99.5,99.0,99.0,,52.5593783739833,87.8548424761705,76.9584642118959,34.2857142857143,76.6666666666667,,,94.6201195560007,76.9991439430362,78.0515462833177,60.4305706703532,75.466411177404,57.5171234653308,100.0,77.3504273504273,100.0,73.87,96.8,60.123410137931,100.0,87.698024754747,59.9764869264086,81.461,64.4703679726469,76.0872294673328,74.4922416658514,80.5,62.4,54.3,4.111331463,,,16.59383,13.30917,97.92211914,,51.5827713,79.0,5.27299976348877
China,CHN,2018,53.3987984572814,East Asia & Pacific,Advanced,78.601838353026,78.807195818769,77.7519958431401,82.3040885234852,75.6888634864976,99.1,70.2989419278748,55.2380952380952,79.5114919683296,68.6434264144495,92.4501424501425,76.4,79.301960862069,91.2103047083868,73.911079358122,82.8,99.5,99.0,99.0,,47.5373690005312,81.6244451882575,81.7350115948357,34.2857142857143,86.6666666666667,,,96.4370765286576,78.8161009156931,80.2068830209661,62.5859074080016,77.4347812311157,59.8520715977833,100.0,77.3504273504274,100.0,76.4,96.8,61.8039217241379,100.0,82.4206094167736,59.8931127125881,86.11,70.9227602548633,74.3172821573071,74.4922416658514,93.75,82.8,59.2,4.024424076,,,16.42675,13.25879,98.17035675,,54.00762177,86.0,5.246
China,CHN,2019,56.6050917923292,East Asia & Pacific,Advanced,78.0469681340989,81.1111318340211,70.7413287401007,83.6454031835725,77.3087041808416,99.18,75.978781966005,55.2380952380952,70.092050510297,58.0149586555889,97.4926253687316,78.44,80.2066174137931,92.2895921369243,74.719630226052,87.665,99.9,99.0,99.0,,51.7876774732217,92.7097622937673,83.4389061310261,34.2857142857143,86.6666666666667,,,84.5174216738851,71.6745491243533,68.5095518962408,55.6666793467089,66.6858881184796,49.3440291926982,100.0,92.4778761061947,100.0,78.44,96.9,63.5132348275862,100.0,84.5791842738485,60.2391224226687,88.35,72.7766089439568,73.7901780977831,74.4922416658514,96.25,87.665,64.0809,4.059394836,,,,,98.2354126,,57.27544022,93.0,5.191
Cote d'Ivoire,CIV,2015,8.46433224598306,Sub-Saharan Africa,Discoverer,32.7282837451521,29.2548071195352,44.9647930808711,34.9599467525185,24.9489530687838,49.44,9.12558922740951,29.1428571428571,34.4557713388215,38.2179193523369,79.4765840220386,40.86,33.1089875443772,30.9108527131783,23.8028580026464,29.5333333333333,95.0,71.1,5.0,,6.76047615087789,5.02996747367608,15.5863240576746,28.5714285714286,30.0,,,45.4723219137898,41.181099773132,27.730442904511,23.4392207638531,47.8281038156963,28.6077348889776,63.2231404958677,100.0,75.2066115702479,40.86,47.0198402404785,19.1981348482759,53.4883720930232,8.33333333333335,29.6625670764486,18.0815,5.438151443482,35.9292202029944,14.4336012903067,49.02,29.5333333333333,38.44,3.494129896,,58.07336044,42.0505,,85.89230347,41.66373825,8.899279594,151.0,3.655
Cote d'Ivoire,CIV,2016,8.89557845705252,Sub-Saharan Africa,Emerging,37.8487171349038,46.7459748764206,47.9270379066551,33.2030770926811,27.5868117814327,64.9,26.8220800481943,50.2857142857143,34.4562576180127,45.6230451376057,79.4765840220386,42.88,35.5295975784096,21.1996336996337,25.5918480601242,35.5666666666667,95.0,85.85,28.9,,9.04185454397176,11.980539265945,59.4438463346661,57.1428571428571,40.0,,,45.4725416903272,41.1813195496693,27.7311956863561,23.4399735456982,55.2329408897567,36.0131493854547,63.2231404958678,100.0,75.2066115702479,42.88,50.039680480957,21.0195146758621,34.065934065934,8.33333333333335,29.9841628821412,18.841,11.0065628057506,38.6044133224226,14.4336012903067,49.02,35.5666666666667,41.2078,3.935930014,50.03968048,61.36737823,42.50102,25.83658,90.13424683,43.8949585,9.092769623,139.0,3.916
Cote d'Ivoire,CIV,2017,9.52488768872621,Sub-Saharan Africa,Emerging,41.0068992857593,48.8777016382176,49.3009451220548,38.7662675771384,30.2696720898638,64.9,30.1513969526869,54.2857142857143,36.3135314330956,47.2005393610222,79.4765840220386,44.45,36.6295408443772,35.219261887038,27.4370901123298,41.6,95.0,85.85,28.9,,10.2886548686331,15.8894172719785,64.276118717449,57.1428571428571,50.0,,,46.1371675798417,41.8459454391838,30.7811174270073,26.4898952863494,55.5183998604742,38.8826788615702,63.2231404958678,100.0,75.2066115702479,44.45,48.6198402404785,24.6392414482759,49.6641081040178,20.7744156700581,30.9635332570508,20.5305,15.0967371104257,41.9163289038656,14.4336012903067,49.02,41.6,43.8399,3.736540079,,67.67649078,42.42645,26.31551,91.8170929,46.8549614,9.470000267,128.0,4.17999982833862
Cote d'Ivoire,CIV,2018,,Sub-Saharan Africa,Emerging,45.1872415110574,54.4348054136795,61.4631989340262,40.3688000309833,30.8692193209451,75.48,33.4641563913417,54.2857142857143,67.557760480188,46.3619448438583,79.4765840220386,45.67,37.3040006689655,38.1323994239844,27.1865241511814,45.6,95.7,85.85,55.0,,10.2986386878992,18.317780830228,71.7760496558979,57.1428571428571,50.0,,,86.8350475536299,63.6367551448248,71.4787658155511,48.280473406746,54.6799307853176,38.0439589023989,63.2231404958678,100.0,75.2066115702479,45.67,47.2,27.408001337931,69.4830128625039,6.78178598546476,30.9535077350248,22.22,17.4278303861581,37.4976813444173,14.4336012903067,49.02,45.6,37.5465,3.211649895,,70.03347015,41.8223,27.28114,92.90189362,49.04579926,,107.0,4.671
Cote d'Ivoire,CIV,2019,10.3256981639741,Sub-Saharan Africa,Emerging,46.9446775760676,56.8909292385199,40.8589827687125,60.153862956196,34.7337234976385,78.188,36.8964659534427,54.2857142857143,34.88786348386,44.1879680935688,46.1432506887052,46.79,59.4754146724138,74.1961741961742,29.2396543720481,56.71,97.12,91.57,55.34,,13.6161915785564,22.4034813803128,74.6697249014588,57.1428571428571,50.0,,,51.3763425971748,33.7553669842102,36.0203599835097,18.3993843705452,52.505792009304,35.8701441778335,63.2231404958678,0.0,75.2066115702479,46.79,90.0,28.9508293448276,78.021978021978,70.3703703703704,31.8988970521608,33.755,18.1818724258319,40.2964010919411,14.4336012903067,49.02,56.71,36.289,3.413069963,90.0,73.49450684,,,93.54521942,52.21115112,9.912610054,99.0,4.944
Cameroon,CMR,2015,17.2970758627753,Sub-Saharan Africa,Discoverer,33.5685306935133,29.4667605160451,28.6455539905399,50.8647121012695,29.5748887655802,52.336,4.01471081392222,34.6323809523809,18.6686486815875,19.5356689229306,66.819134743663,39.29,58.4654266263891,54.8387096774194,26.6602776236419,41.2333333333333,79.68,66.6,24.4,,5.49750754222375,6.5466248995429,0.0,34.4761904761905,34.8666666666667,,,29.4756627822783,29.4756627822783,7.86163458089678,7.86163458089678,31.2432675320123,7.82807031384893,69.2872117400419,31.1701924909472,100.0,39.29,72.5471267700195,44.3837264827586,100.0,9.67741935483872,27.912675603075,20.712,4.7084731714195,46.5292880387203,9.06620130499443,69.4575,41.2333333333333,18.3,2.657919884,,74.51306152,41.46571,19.86712,116.5681076,59.55471039,16.95646095,133.0,4.252
Cameroon,CMR,2016,12.7046554004596,Sub-Saharan Africa,Emerging,36.5195938696457,37.3393103887053,35.5182260181409,43.4573057415361,30.8619525904744,59.18,16.8520854955729,34.6323809523809,32.4566372086652,26.8311809782302,59.0154937169137,34.4,59.3980477298374,36.573869494771,28.2607740714264,41.2666666666667,81.88,69.31,37.7,,13.5909309166606,19.9961742768604,16.9691512931976,34.4761904761905,34.8666666666667,,,43.2638407667373,43.2638407667373,21.6494336505931,21.6494336505931,38.5389848328084,15.1233771236521,62.3711340206186,31.1701924909472,83.5051546391752,34.4,72.5471267700195,46.2489686896552,63.4703196347032,9.67741935483872,27.6756670666845,21.739,9.14669409787944,49.8170578875734,9.06620130499443,69.4575,41.2666666666667,20.6,2.562340021,,73.38137054,42.73541,19.25706,116.0836792,60.46559143,12.4593401,114.0,4.513
Cameroon,CMR,2017,12.9818161813936,Sub-Saharan Africa,Emerging,41.4523769485115,46.0061695850461,35.6773882523509,52.0469706410676,34.5615465421042,61.812,35.8872334864248,34.6323809523809,32.8663536398689,26.8193701325514,59.0154937169137,35.99,59.1382536953546,61.0126582278481,32.8769331776303,41.3,82.82,72.12,41.0,,16.8080999615287,28.5177265666412,62.3358739311044,34.4761904761905,34.8666666666667,,,43.673296477447,43.673296477447,22.0594108022908,22.0594108022908,38.5268915399277,15.1118487251751,62.3711340206186,31.1701924909472,83.5051546391753,35.99,72.5471267700195,45.7293806206897,62.0253164556962,60.0,40.4584762483148,33.7845,10.915722375824,52.3232659590183,9.06620130499443,69.4575,41.3,23.203,3.059629917,,68.21257019,44.61321,,110.1458435,50.63700929,12.74726963,107.0,4.69500017166138
Cameroon,CMR,2018,14.5449548868213,Sub-Saharan Africa,Emerging,48.1401226179218,49.3458543157394,48.8517898322039,61.933983723301,35.9723326321672,66.152,37.5821595988722,39.2609523809524,44.6437336287039,47.9779940933491,59.0154937169137,37.53,60.1767130746649,88.0952380952381,34.1654157902091,43.2,84.76,80.0,43.0,,16.4457237644318,29.6938196131481,66.6069354190368,42.1904761904762,34.8666666666667,,,60.7395568532186,47.4098033809119,41.8776638764959,28.5479104041893,58.1948527890739,37.7611353976243,62.3711340206186,31.1701924909472,83.5051546391752,37.53,72.5471267700195,47.8062993793103,100.0,76.1904761904762,40.176564200737,45.83,13.3702751413867,50.5702883039271,9.06620130499443,69.4575,43.2,29.7,3.030960083,72.54712677,64.43177032,44.83412,,103.1733627,46.47294762,14.3037796,99.0,4.975
Cameroon,CMR,2019,15.0528614131463,Sub-Saharan Africa,Emerging,46.9571221046986,52.1270068212856,45.2506002466886,56.5578185463739,36.4440056889665,74.442,36.2450408627377,39.2609523809524,35.231380928308,48.3873728299566,59.0154937169137,38.96,61.2409528332856,69.4725028058361,34.4512571112081,44.415,95.81,85.2,53.0,,15.1891122337374,30.7527365215675,62.7932738329082,42.1904761904762,34.8666666666667,,,44.662207013266,44.662207013266,25.80055484335,25.80055484335,58.6041010886611,38.1706445712521,62.3711340206186,31.1701924909472,83.5051546391753,38.96,72.5471267700195,49.9347788965517,75.3086419753086,63.6363636363636,38.6072417110461,46.445,13.794771599827,52.8368209401731,9.06620130499443,69.4575,44.415,36.5392,3.047399521,,65.44235992,,,105.4506302,44.42285398,14.84403992,96.0,5.044
"Congo, Dem. Rep.",COD,2015,,Sub-Saharan Africa,Discoverer,17.0246481743722,19.8845238095238,11.9860757566769,29.6719687509578,11.8788392830153,20.4,4.0875,50.447619047619,11.0363732845603,7.68542986374575,22.4867724867725,21.07,51.2792395862069,16.6666666666667,14.0318824371025,3.26666666666667,50.0,26.0,0.0,,5.88583333333333,6.37666666666667,0.0,32.1904761904762,77.8333333333333,,,29.846458766752,3.18695182213871,11.1120825493505,0.0,15.3708597274915,0.0,46.8253968253968,0.0,20.6349206349206,21.07,77.0,25.5584791724138,33.3333333333333,0.0,6.26845610588579,6.71,1.99890207804736,13.4555391266238,27.2215148749555,35.72,3.26666666666667,3.8,2.170439959,,67.49658966,33.19793,14.24161,104.7786865,43.82403946,,120.0,4.517
"Congo, Dem. Rep.",COD,2016,5.9003701210022,Sub-Saharan Africa,Discoverer,17.4573849797291,21.8559682539683,12.5384366262556,26.2101192183908,12.9310657663633,23.7,5.71611111111111,50.447619047619,9.80823763630573,10.294467685947,22.4867724867725,27.14,51.4903576551724,0.0,15.2554988746209,3.63333333333333,50.0,34.25,0.0,,8.315,8.83333333333333,0.0,32.1904761904762,77.8333333333333,,,28.2088834385913,1.54937649397807,9.47469061265349,0.0,20.4421554666634,0.146779905230709,46.8253968253968,0.0,20.6349206349206,27.14,77.0,25.9807153103448,0.0,0.0,5.65262089868818,8.696,2.41379362366242,18.7815649757981,27.2215148749555,35.72,3.63333333333333,10.1,2.118690014,77.0,,,,,,6.07901001,125.0,4.272
"Congo, Dem. Rep.",COD,2017,,Sub-Saharan Africa,Discoverer,19.2888000972715,29.5671472013367,12.6811892086935,26.3837125808052,13.9931514888671,26.204,22.4900584795322,50.447619047619,9.85444796776321,9.84302463420757,24.0110008395259,28.31,50.8411377424156,0.0,16.4914393610839,4.0,50.0,40.51,0.0,,11.0666666666667,11.6666666666667,44.7368421052632,32.1904761904762,77.8333333333333,,,28.2704349549199,1.61092801030658,9.5364289058264,0.0,19.6860492684151,0.0,46.8253968253968,4.57268505826023,20.6349206349206,28.31,75.2765159606934,26.4057595241379,0.0,0.0,5.67416465747286,14.763,2.3341222744425,21.9858949985487,27.2215148749555,35.72,4.0,8.6199,1.454949975,,,,,,,,126.0,4.28000020980835
"Congo, Dem. Rep.",COD,2018,,Sub-Saharan Africa,Discoverer,20.5644443986439,34.2038706803995,14.372939360412,26.497777068507,13.7289597150375,40.24,20.0458671771892,50.447619047619,4.53184864647189,19.6830790811047,23.4348413469069,29.3,50.1933312055209,0.0,16.9611996437968,0.8,73.0,53.1,11.0,,9.47936729849472,11.3354671891091,39.3227670439639,32.1904761904762,77.8333333333333,,,9.06369729294377,9.06369729294377,0.0,0.0,29.8307911675981,9.53536699461122,46.8253968253968,2.84420658040333,20.6349206349206,29.3,73.5530319213867,26.8336304896552,0.0,0.0,5.84651921863598,20.83,2.71195256822078,20.7510115571718,27.2215148749555,35.72,0.8,11.7,,73.55303192,,,,113.9829788,,,132.0,4.245
"Congo, Dem. Rep.",COD,2019,,Sub-Saharan Africa,Discoverer,21.0599723744639,44.5988160412119,11.2209935966887,27.5629027843175,14.2610529072497,49.44,25.4046591506487,73.3047619047619,4.90160136866399,11.0614624178154,24.1788404104847,30.0,50.4086894606934,2.28001889225917,17.0638161340621,3.05,73.0,53.1,34.0,,10.332252057284,13.6538569933238,52.2278684013383,70.2857142857143,77.8333333333333,,,19.1703420063989,0.0,0.436063468257075,0.0,21.2091966259755,0.913728209655207,46.8253968253968,5.07620377113671,20.6349206349206,30.0,73.5530319213867,27.264347,0.0,4.56003778451834,5.88253199555128,16.885,3.34164926434088,22.5708845354628,27.2215148749555,35.72,3.05,16.4812,,,,,,,,,127.0,4.418
"Congo, Rep.",COG,2015,,Sub-Saharan Africa,Discoverer,25.8753158293766,22.5045111111111,28.3002226155179,40.4603961295605,17.3961471534421,36.796,3.26527777777778,32.4,8.00563659411029,29.2120278885665,67.065784112236,29.2,58.8959551034483,33.2852332852333,20.4285172751359,5.26666666666667,75.0,54.49,0.0,,4.18583333333333,5.61,0.0,17.3333333333333,55.0,,,18.1568842585495,13.8656621178916,0.0,0.0,41.3757064818291,17.0483492953039,70.5214465937762,30.6759057429318,100.0,29.2,80.3,37.4919102068966,48.0519480519481,18.5185185185185,23.7005304235912,7.292,5.07257192077813,42.6863476944981,7.58144013428045,38.9113924050633,5.26666666666667,7.61597,3.138829947,,70.32460022,,,107.3610833,,11.59112453,139.0,3.989
"Congo, Rep.",COG,2016,,Sub-Saharan Africa,Discoverer,27.799400317053,27.8089581407482,29.3794290869292,40.2068326888365,18.1808329654063,48.8,4.52239535187053,32.4,6.99225863846568,33.7989798490977,65.314668459519,27.3,59.7022644482759,33.6182336182336,21.5677078734245,4.63333333333333,75.0,64.5,20.0,,5.97221397170049,7.59497208391109,0.0,17.3333333333333,55.0,,,16.1301283472603,11.8389062066024,0.0,0.0,45.9636980405954,21.6342616575999,69.1494817612139,30.0570559891764,96.7374676281668,27.3,80.3,39.1045288965517,48.7179487179487,18.5185185185185,23.9755633327068,4.348,8.57211107474843,45.742924825387,7.58144013428045,39.585,4.63333333333333,8.12195,,,,,,,,,127.0,4.236
"Congo, Rep.",COG,2017,12.1461896896362,Sub-Saharan Africa,Discoverer,33.1757411948277,38.9906529327871,33.2656726071847,47.2445304201788,19.7685212585749,57.216,24.0606323319678,32.4,17.1744083027344,34.1313320542889,63.7168823218768,28.43,60.5258134827586,52.7777777777778,23.7106515732186,4.0,75.0,65.8,39.74,,12.4333694856489,17.393780277224,42.3547472330304,17.3333333333333,55.0,,,30.548013547084,26.2567914064261,8.09202519904264,3.80080305838476,46.2949924094779,21.9676716990998,67.717970283151,30.0993433491459,93.3333333333333,28.43,80.3,40.7516269655172,72.2222222222222,33.3333333333333,23.4682988717781,10.509,11.15925918142,48.8322596786144,7.58144013428045,44.515,4.0,8.65,4.172369957,,,,,,,12.26163006,124.0,4.29099988937378
"Congo, Rep.",COG,2018,,Sub-Saharan Africa,Emerging,37.3939222696715,47.7519395217854,33.8016392273576,53.8761116286465,22.484283971869,71.18,31.9998488044634,32.4,25.784528378931,37.3361843774382,42.7667706240494,29.46,61.366970862069,70.8013640238704,23.9303549648363,16.7,86.1,76.4,58.5,,14.7473934186154,22.8287024940211,58.4234505007536,17.3333333333333,55.0,,,37.0125298896345,37.0125298896345,14.5565268682276,14.5565268682276,49.4998526807003,25.1725160741761,49.1121872477805,30.0993433491458,49.0887812752219,29.46,80.3,42.4339417241379,71.0144927536232,70.5882352941176,23.2272753291619,16.67,10.8974049283151,46.4106544324241,7.58144013428045,46.4,16.7,,2.771670103,,65.18612671,,,87.66861725,65.6208032,,114.0,4.559
"Congo, Rep.",COG,2019,,Sub-Saharan Africa,Emerging,37.6032631310377,53.0561131132051,28.5582706101508,54.8493950355183,24.0581904217808,77.72,38.7202827830127,32.4,15.2623082097174,36.794777192497,38.6771822463254,30.25,62.2261130344828,72.0720720720721,26.145238027226,15.71,86.0,84.1,67.2,,17.4861100618634,26.2066743583985,72.4680639287763,17.3333333333333,55.0,,,34.6808699149374,14.1454731841421,12.2228897397899,0.0,48.9595164540352,24.6300379309587,45.4802259887005,30.0993433491459,40.45197740113,30.25,80.3,44.1522260689655,81.981981981982,62.1621621621621,24.2447644351292,24.215,12.4794773451535,50.2430082215666,7.58144013428045,48.14,15.71,,3.559468985,,,,,,,,103.0,4.812
Colombia,COL,2015,54.7961311340332,Latin America & Caribbean,Transitioner,59.4740842804081,44.2597227242408,56.8715690400274,72.0873370502341,68.9522073943764,72.344,16.90054490584,42.8095238095238,43.5040613607244,59.1906956008828,78.9683312769228,52.69,78.3868259655172,85.1851851851852,71.6485925763039,58.1666666666667,100.0,88.86,42.0,,10.0532225652829,17.6860988965451,22.9623132556921,28.5714285714286,64.1666666666667,,,57.4697812679661,53.1785591273082,33.8295635941406,29.5383414534827,71.9958135075383,46.3855776942273,81.0344827586207,55.8705110721476,100.0,52.69,94.0,62.7736519310345,92.5925925925926,77.7777777777778,68.7062587828724,78.863,44.3291960402122,65.3660585698499,96.8656456911165,87.0886075949367,58.1666666666667,55.905,,94.0,102.4092331,24.23937,26.47999,115.4970779,97.67411804,54.79613113,33.0,6.477
Colombia,COL,2016,57.1437492370605,Latin America & Caribbean,Transitioner,61.7081533378358,50.4702938404913,55.3660924632775,73.1776397088123,70.9107527569145,81.6,23.1709726964664,42.8095238095238,41.094932291526,57.8361332282063,78.9683312769228,55.44,79.035447862069,85.0574712643678,74.2551076128098,57.5333333333333,100.0,95.0,59.0,,14.9303578786324,29.6562528667653,24.9263073440016,28.5714285714286,64.1666666666667,,,54.8171688361974,50.5259466955395,31.6639178875124,27.3726957468546,70.3774774920773,45.2947889643352,81.0344827586207,55.8705110721476,100.0,55.44,95.0,63.0708957241379,92.3371647509579,77.7777777777778,68.6467651037492,78.986,52.0954748349371,68.299652434246,96.8656456911165,91.75,57.5333333333333,58.1365,,95.0,103.1399307,24.31808,26.18799,115.4431534,98.41562653,57.14374924,31.0,6.481
Colombia,COL,2017,58.3960418701172,Latin America & Caribbean,Advanced,65.3130120903694,58.0160141296736,55.4203993751465,77.8720686306072,72.6774365617311,84.0,39.6352734194221,42.8095238095238,42.5644414309539,58.6559337006793,74.6612466124661,57.78,79.4520358275862,96.3841700642353,76.6217957021639,56.9,100.0,95.0,65.0,,17.3343722980874,35.8498042098226,65.7216437503563,28.5714285714286,64.1666666666667,,,55.9713771408163,51.6801550001584,33.4487278617494,29.1575057210915,70.8557020601739,46.4561653411847,56.5040650406504,100.0,67.479674796748,57.78,95.0,63.9040716551724,100.0,92.7683401284706,69.5106073533964,83.588,59.4088013032898,70.4049241630168,96.8656456911165,90.25,56.9,62.2599,,,106.3732529,23.60132,26.01138,113.3053818,99.21932983,58.39604187,36.0,6.35699987411499
Colombia,COL,2018,57.3205413818359,Latin America & Caribbean,Advanced,68.2130857004247,59.5802676612563,64.7128945818315,76.7846958379428,73.1312234378753,85.056,42.4899072483789,42.8095238095238,49.065220795512,75.3863923528336,74.6612466124661,59.86,79.3488614482759,91.1452260655525,77.2890292973442,56.5,100.0,95.0,67.64,,18.382552388006,37.2661640965528,71.8210052605779,28.5714285714286,64.1666666666667,,,60.5620004108311,60.5620004108311,37.5684411801928,37.5684411801928,87.8412369360961,62.9315477695712,56.5040650406504,100.0,67.479674796748,59.86,95.0,63.6977228965517,91.9678714859438,90.3225806451613,69.2172233994231,88.19,62.3338802092424,68.1833971869389,96.8656456911165,91.5,56.5,64.1264,,95.0,105.5780029,23.3015,25.91073,111.6991806,100.3733368,57.32054138,37.0,6.26
Colombia,COL,2019,56.6663017272949,Latin America & Caribbean,Advanced,67.8660176169471,66.2679652901625,55.2566231223858,77.8309086236715,74.4336617987724,86.4,46.436579892073,65.6666666666667,45.4178681854753,55.3930663142562,74.6612466124661,61.61,78.9780695517241,92.9046563192905,78.0145772484655,60.11,100.0,95.0,71.0,,20.4489209800964,45.3203486107386,73.5404700853839,66.6666666666667,64.1666666666667,,,61.1861634420085,53.454956443601,37.3807799273497,29.6495729289422,68.287649051363,42.4984835771494,56.5040650406504,100.0,67.479674796748,61.61,95.0,62.9561391034483,91.869918699187,93.9393939393939,69.559969152875,82.33,67.8335745101459,68.6486968881899,96.8656456911165,92.0,60.11,65.0069,,95.0,103.5436783,,,109.3555069,101.9893494,56.66630173,43.0,6.125
